exp_name,rep_id,trial_id,gen,replay_gen,fitness_mean,fitness_max,scores_entropy,scores_unique,collective_score
2025_05_16_01__exploration_lexicase_replays,001,34,49500,500,7939.71,9900,3.87344,193,9900
2025_05_16_01__exploration_lexicase_replays,001,35,49500,500,7941.89,9900,3.77623,188,9900
2025_05_16_01__exploration_lexicase_replays,001,36,49500,500,7804.48,9900,3.96091,196,9900
2025_05_16_01__exploration_lexicase_replays,001,37,49500,500,7478.09,9700,4.06716,203,9700
2025_05_16_01__exploration_lexicase_replays,001,38,49500,500,7784.66,9900,4.14438,207,9900
2025_05_16_01__exploration_lexicase_replays,001,39,49500,500,7736.87,9900,4.08648,204,9900
2025_05_16_01__exploration_lexicase_replays,001,40,49500,500,7773.27,9900,4.15966,207,9900
2025_05_16_01__exploration_lexicase_replays,001,41,49500,500,7837.06,9900,3.92766,195,9900
2025_05_16_01__exploration_lexicase_replays,001,42,49500,500,7893.11,9900,3.84451,190,9900
2025_05_16_01__exploration_lexicase_replays,001,43,49500,500,7865.73,9700,3.6983,184,9700
2025_05_16_01__exploration_lexicase_replays,001,44,49500,500,8034.9,9900,3.87344,193,9900
2025_05_16_01__exploration_lexicase_replays,001,45,49500,500,8022.08,9900,3.83459,191,9900
2025_05_16_01__exploration_lexicase_replays,001,46,49500,500,7939.71,9900,3.63975,181,9900
2025_05_16_01__exploration_lexicase_replays,001,47,49500,500,8221.14,9900,3.61071,178,9900
2025_05_16_01__exploration_lexicase_replays,001,48,49500,500,7526.27,9900,4.43252,222,9900
2025_05_16_01__exploration_lexicase_replays,001,49,49500,500,7869.68,9900,3.85402,192,9900
2025_05_16_01__exploration_lexicase_replays,001,50,49500,500,7599.69,9700,3.83459,191,9700
2025_05_16_01__exploration_lexicase_replays,001,1,49000,1000,7873.08,9900,4.04783,202,9900
2025_05_16_01__exploration_lexicase_replays,001,2,49000,1000,7901.52,9900,3.87344,193,9900
2025_05_16_01__exploration_lexicase_replays,001,3,49000,1000,7708.24,9900,4.14438,207,9900
2025_05_16_01__exploration_lexicase_replays,001,4,49000,1000,7800.49,9900,4.05116,200,9900
2025_05_16_01__exploration_lexicase_replays,001,5,49000,1000,8206.91,9900,3.49883,173,9900
2025_05_16_01__exploration_lexicase_replays,001,6,49000,1000,7781.45,9900,4.04783,202,9900
2025_05_16_01__exploration_lexicase_replays,001,7,49000,1000,8082.07,9900,3.91226,195,9900
2025_05_16_01__exploration_lexicase_replays,001,8,49000,1000,7968.28,9900,3.71779,185,9900
2025_05_16_01__exploration_lexicase_replays,001,9,49000,1000,7890.07,9900,3.73728,186,9900
2025_05_16_01__exploration_lexicase_replays,001,10,49000,1000,7768.04,9900,4.24068,212,9900
2025_05_16_01__exploration_lexicase_replays,001,11,49000,1000,8000.51,9900,3.81514,190,9900
2025_05_16_01__exploration_lexicase_replays,001,12,49000,1000,8033.31,9900,3.88886,193,9900
2025_05_16_01__exploration_lexicase_replays,001,13,49000,1000,7710.31,9900,4.06316,202,9900
2025_05_16_01__exploration_lexicase_replays,001,14,49000,1000,7648.09,9800,3.97042,198,9800
2025_05_16_01__exploration_lexicase_replays,001,15,49000,1000,7837.66,9900,3.92766,195,9900
2025_05_16_01__exploration_lexicase_replays,001,16,49000,1000,8030.51,9800,3.62022,180,9800
2025_05_16_01__exploration_lexicase_replays,001,17,49000,1000,7741.48,9800,4.02449,200,9800
2025_05_16_01__exploration_lexicase_replays,001,18,49000,1000,8012.3,9800,3.73728,186,9800
2025_05_16_01__exploration_lexicase_replays,001,19,49000,1000,7850.48,9900,3.93504,194,9900
2025_05_16_01__exploration_lexicase_replays,001,20,49000,1000,7986.51,9900,3.83459,191,9900
2025_05_16_01__exploration_lexicase_replays,001,21,49000,1000,8146.07,9900,3.77623,188,9900
2025_05_16_01__exploration_lexicase_replays,001,22,49000,1000,7813.11,9800,3.73328,185,9800
2025_05_16_01__exploration_lexicase_replays,001,23,49000,1000,7870.27,9900,3.83059,190,9900
2025_05_16_01__exploration_lexicase_replays,001,24,49000,1000,7902.7,9900,3.85402,192,9900
2025_05_16_01__exploration_lexicase_replays,001,25,49000,1000,7928.89,9900,3.94704,196,9900
2025_05_16_01__exploration_lexicase_replays,001,26,49000,1000,7572.27,9600,4.12509,206,9600
2025_05_16_01__exploration_lexicase_replays,001,27,49000,1000,7666.06,9600,4.17342,207,9600
2025_05_16_01__exploration_lexicase_replays,001,28,49000,1000,7824.49,9900,3.98028,197,9900
2025_05_16_01__exploration_lexicase_replays,001,29,49000,1000,7531.67,9800,4.14438,207,9800
2025_05_16_01__exploration_lexicase_replays,001,30,49000,1000,7866.31,9900,3.89286,194,9900
2025_05_16_01__exploration_lexicase_replays,001,31,49000,1000,7554.49,9600,4.10579,205,9600
2025_05_16_01__exploration_lexicase_replays,001,32,49000,1000,7789.29,9900,4.08248,203,9900
2025_05_16_01__exploration_lexicase_replays,001,33,49000,1000,7837.07,9900,4.31754,216,9900
2025_05_16_01__exploration_lexicase_replays,001,34,49000,1000,7881.28,9900,4.10579,205,9900
2025_05_16_01__exploration_lexicase_replays,001,35,49000,1000,7755.68,9900,4.06716,203,9900
2025_05_16_01__exploration_lexicase_replays,001,36,49000,1000,7646.7,9800,3.85402,192,9800
2025_05_16_01__exploration_lexicase_replays,001,37,49000,1000,7476.25,9800,4.37108,218,9800
2025_05_16_01__exploration_lexicase_replays,001,38,49000,1000,8000.69,9900,3.73728,186,9900
2025_05_16_01__exploration_lexicase_replays,001,39,49000,1000,7889.7,9800,3.91226,195,9800
2025_05_16_01__exploration_lexicase_replays,001,40,49000,1000,7889.88,9800,3.90844,192,9800
2025_05_16_01__exploration_lexicase_replays,001,41,49000,1000,8014.89,9900,3.75676,187,9900
2025_05_16_01__exploration_lexicase_replays,001,42,49000,1000,7666.66,9900,4.27513,213,9900
2025_05_16_01__exploration_lexicase_replays,001,43,49000,1000,7815.9,9900,3.89286,194,9900
2025_05_16_01__exploration_lexicase_replays,001,44,49000,1000,7633.28,9900,4.35591,218,9900
2025_05_16_01__exploration_lexicase_replays,001,45,49000,1000,7776.85,9900,4.12509,206,9900
2025_05_16_01__exploration_lexicase_replays,001,46,49000,1000,7721.71,9600,3.62022,180,9600
2025_05_16_01__exploration_lexicase_replays,001,47,49000,1000,7783.08,9800,3.93166,196,9800
2025_05_16_01__exploration_lexicase_replays,001,48,49000,1000,7816.9,9900,4.06716,203,9900
2025_05_16_01__exploration_lexicase_replays,001,49,49000,1000,8210.53,9900,3.38112,167,9900
2025_05_16_01__exploration_lexicase_replays,001,50,49000,1000,7942.08,9900,3.75276,186,9900
2025_05_16_01__exploration_lexicase_replays,001,1,48500,1500,7720.07,9900,4.16366,208,9900
2025_05_16_01__exploration_lexicase_replays,001,2,48500,1500,7882.12,9800,3.79169,188,9800
2025_05_16_01__exploration_lexicase_replays,001,3,48500,1500,7874.49,9900,4.04783,202,9900
2025_05_16_01__exploration_lexicase_replays,001,4,48500,1500,7767.49,9900,4.17893,208,9900
2025_05_16_01__exploration_lexicase_replays,001,5,48500,1500,7936.3,9900,3.81514,190,9900
2025_05_16_01__exploration_lexicase_replays,001,6,48500,1500,7716.48,9900,4.18293,209,9900
2025_05_16_01__exploration_lexicase_replays,001,7,48500,1500,7932.09,9900,4.08648,204,9900
2025_05_16_01__exploration_lexicase_replays,001,8,48500,1500,7948.89,9900,3.85002,191,9900
2025_05_16_01__exploration_lexicase_replays,001,9,48500,1500,7784.5,9900,3.95104,197,9900
2025_05_16_01__exploration_lexicase_replays,001,10,48500,1500,7875.5,9800,3.73728,186,9800
2025_05_16_01__exploration_lexicase_replays,001,11,48500,1500,7716.5,9800,3.85402,192,9800
2025_05_16_01__exploration_lexicase_replays,001,12,48500,1500,7810.46,9800,4.04783,202,9800
2025_05_16_01__exploration_lexicase_replays,001,13,48500,1500,7919.51,9900,3.79569,189,9900
2025_05_16_01__exploration_lexicase_replays,001,14,48500,1500,7687.85,9900,4.25991,213,9900
2025_05_16_01__exploration_lexicase_replays,001,15,48500,1500,7856.1,9800,3.86944,192,9800
2025_05_16_01__exploration_lexicase_replays,001,16,48500,1500,7907.69,9600,3.75276,186,9600
2025_05_16_01__exploration_lexicase_replays,001,17,48500,1500,7827.7,9900,3.92766,195,9900
2025_05_16_01__exploration_lexicase_replays,001,18,48500,1500,7925.5,9800,3.83459,191,9800
2025_05_16_01__exploration_lexicase_replays,001,19,48500,1500,7897.08,9800,3.77623,188,9800
2025_05_16_01__exploration_lexicase_replays,001,20,48500,1500,8009.11,9600,3.36547,167,9600
2025_05_16_01__exploration_lexicase_replays,001,21,48500,1500,8080.34,9900,3.62022,180,9900
2025_05_16_01__exploration_lexicase_replays,001,22,48500,1500,7700.05,9800,4.07048,201,9800
2025_05_16_01__exploration_lexicase_replays,001,23,48500,1500,7707.72,9800,3.89286,194,9800
2025_05_16_01__exploration_lexicase_replays,001,24,48500,1500,7920.51,9800,3.89286,194,9800
2025_05_16_01__exploration_lexicase_replays,001,25,48500,1500,7807.09,9900,4.10579,205,9900
2025_05_16_01__exploration_lexicase_replays,001,26,48500,1500,7795.91,9900,4.08248,203,9900
2025_05_16_01__exploration_lexicase_replays,001,27,48500,1500,7963.54,9800,3.58112,178,9800
2025_05_16_01__exploration_lexicase_replays,001,28,48500,1500,7804.92,9900,4.00515,199,9900
2025_05_16_01__exploration_lexicase_replays,001,29,48500,1500,7557.06,9900,4.29434,214,9900
2025_05_16_01__exploration_lexicase_replays,001,30,48500,1500,7718.73,9600,3.71779,185,9600
2025_05_16_01__exploration_lexicase_replays,001,31,48500,1500,7737.49,9800,4.14766,205,9800
2025_05_16_01__exploration_lexicase_replays,001,32,48500,1500,7877.89,9800,3.75276,186,9800
2025_05_16_01__exploration_lexicase_replays,001,33,48500,1500,7812.1,9900,4.01898,199,9900
2025_05_16_01__exploration_lexicase_replays,001,34,48500,1500,7737.91,9900,4.00915,200,9900
2025_05_16_01__exploration_lexicase_replays,001,35,48500,1500,8100.09,9900,3.75676,187,9900
2025_05_16_01__exploration_lexicase_replays,001,36,48500,1500,7646.49,9600,3.93166,196,9600
2025_05_16_01__exploration_lexicase_replays,001,37,48500,1500,7975.49,9900,4.12509,206,9900
2025_05_16_01__exploration_lexicase_replays,001,38,48500,1500,7946.11,9800,3.67479,182,9800
2025_05_16_01__exploration_lexicase_replays,001,39,48500,1500,7724.3,9900,3.98979,199,9900
2025_05_16_01__exploration_lexicase_replays,001,40,48500,1500,7798.31,9900,4.00915,200,9900
2025_05_16_01__exploration_lexicase_replays,001,41,48500,1500,7702.68,9800,4.14038,206,9800
2025_05_16_01__exploration_lexicase_replays,001,42,48500,1500,7947.7,9900,3.67879,183,9900
2025_05_16_01__exploration_lexicase_replays,001,43,48500,1500,7925.09,9900,3.88886,193,9900
2025_05_16_01__exploration_lexicase_replays,001,44,48500,1500,7815.9,9800,3.97042,198,9800
2025_05_16_01__exploration_lexicase_replays,001,45,48500,1500,7777.05,9900,4.18293,209,9900
2025_05_16_01__exploration_lexicase_replays,001,46,48500,1500,7749.9,9900,4.10579,205,9900
2025_05_16_01__exploration_lexicase_replays,001,47,48500,1500,8019.88,9900,3.58112,178,9900
2025_05_16_01__exploration_lexicase_replays,001,48,48500,1500,7698.27,9900,3.97042,198,9900
2025_05_16_01__exploration_lexicase_replays,001,49,48500,1500,7637.07,9900,4.2504,211,9900
2025_05_16_01__exploration_lexicase_replays,001,50,48500,1500,7836.28,9800,3.99747,196,9800
2025_05_16_01__exploration_lexicase_replays,001,1,48000,2000,7620.27,9800,4.12109,205,9800
2025_05_16_01__exploration_lexicase_replays,001,2,48000,2000,7828.47,9800,3.85402,192,9800
2025_05_16_01__exploration_lexicase_replays,001,3,48000,2000,7811.33,9800,3.86393,191,9800
2025_05_16_01__exploration_lexicase_replays,001,4,48000,2000,7553.07,9800,4.25591,212,9800
2025_05_16_01__exploration_lexicase_replays,001,5,48000,2000,7778.08,9800,3.85402,192,9800
2025_05_16_01__exploration_lexicase_replays,001,6,48000,2000,7881.71,9900,3.93166,196,9900
2025_05_16_01__exploration_lexicase_replays,001,7,48000,2000,7860.08,9900,3.99964,198,9900
2025_05_16_01__exploration_lexicase_replays,001,8,48000,2000,7911.71,9800,3.6943,183,9800
2025_05_16_01__exploration_lexicase_replays,001,9,48000,2000,7596.69,9600,4.00915,200,9600
2025_05_16_01__exploration_lexicase_replays,001,10,48000,2000,7778.11,9800,3.92215,194,9800
2025_05_16_01__exploration_lexicase_replays,001,11,48000,2000,7709.67,9700,4.14438,207,9700
2025_05_16_01__exploration_lexicase_replays,001,12,48000,2000,7647.49,9800,4.18293,209,9800
2025_05_16_01__exploration_lexicase_replays,001,13,48000,2000,7735.48,9800,3.91226,195,9800
2025_05_16_01__exploration_lexicase_replays,001,14,48000,2000,7599.87,9800,3.93166,196,9800
2025_05_16_01__exploration_lexicase_replays,001,15,48000,2000,7712.27,9800,4.00915,200,9800
2025_05_16_01__exploration_lexicase_replays,001,16,48000,2000,7849.5,9900,3.83059,190,9900
2025_05_16_01__exploration_lexicase_replays,001,17,48000,2000,7923.29,9800,3.79914,187,9800
2025_05_16_01__exploration_lexicase_replays,001,18,48000,2000,7723.88,9800,4.08648,204,9800
2025_05_16_01__exploration_lexicase_replays,001,19,48000,2000,7817.31,9900,3.87344,193,9900
2025_05_16_01__exploration_lexicase_replays,001,20,48000,2000,7675.08,9800,3.97042,198,9800
2025_05_16_01__exploration_lexicase_replays,001,21,48000,2000,7785.69,9800,3.95104,197,9800
2025_05_16_01__exploration_lexicase_replays,001,22,48000,2000,7813.89,9800,3.87344,193,9800
2025_05_16_01__exploration_lexicase_replays,001,23,48000,2000,7798.49,9800,3.81114,189,9800
2025_05_16_01__exploration_lexicase_replays,001,24,48000,2000,7645.68,9800,4.00515,199,9800
2025_05_16_01__exploration_lexicase_replays,001,25,48000,2000,7835.15,9600,3.53799,175,9600
2025_05_16_01__exploration_lexicase_replays,001,26,48000,2000,7899.92,9800,3.52599,173,9800
2025_05_16_01__exploration_lexicase_replays,001,27,48000,2000,7478.71,9800,4.28234,212,9800
2025_05_16_01__exploration_lexicase_replays,001,28,48000,2000,7992.3,9800,3.77223,187,9800
2025_05_16_01__exploration_lexicase_replays,001,29,48000,2000,7802.91,9800,3.75676,187,9800
2025_05_16_01__exploration_lexicase_replays,001,30,48000,2000,7658.31,9800,3.84451,190,9800
2025_05_16_01__exploration_lexicase_replays,001,31,48000,2000,7688.48,9600,3.81114,189,9600
2025_05_16_01__exploration_lexicase_replays,001,32,48000,2000,7912.53,9900,3.98028,197,9900
2025_05_16_01__exploration_lexicase_replays,001,33,48000,2000,7746.09,9600,4.00515,199,9600
2025_05_16_01__exploration_lexicase_replays,001,34,48000,2000,7774.27,9900,3.97042,198,9900
2025_05_16_01__exploration_lexicase_replays,001,35,48000,2000,7771.29,9800,4.04783,202,9800
2025_05_16_01__exploration_lexicase_replays,001,36,48000,2000,7889.31,9800,3.6983,184,9800
2025_05_16_01__exploration_lexicase_replays,001,37,48000,2000,7639.29,9600,3.98979,199,9600
2025_05_16_01__exploration_lexicase_replays,001,38,48000,2000,7833.49,9800,3.95104,197,9800
2025_05_16_01__exploration_lexicase_replays,001,39,48000,2000,8064.53,9800,3.62022,180,9800
2025_05_16_01__exploration_lexicase_replays,001,40,48000,2000,7891.69,9800,3.73328,185,9800
2025_05_16_01__exploration_lexicase_replays,001,41,48000,2000,7813.51,9800,3.71379,184,9800
2025_05_16_01__exploration_lexicase_replays,001,42,48000,2000,7767.05,9800,4.04783,202,9800
2025_05_16_01__exploration_lexicase_replays,001,43,48000,2000,7885.5,9800,3.75676,187,9800
2025_05_16_01__exploration_lexicase_replays,001,44,48000,2000,7998.93,9800,3.48323,173,9800
2025_05_16_01__exploration_lexicase_replays,001,45,48000,2000,7798.27,9800,4.15415,206,9800
2025_05_16_01__exploration_lexicase_replays,001,46,48000,2000,7922.49,9900,4.04383,201,9900
2025_05_16_01__exploration_lexicase_replays,001,47,48000,2000,7609.07,9800,4.10179,204,9800
2025_05_16_01__exploration_lexicase_replays,001,48,48000,2000,7828.72,9800,3.71379,184,9800
2025_05_16_01__exploration_lexicase_replays,001,49,48000,2000,7778.08,9800,3.97042,198,9800
2025_05_16_01__exploration_lexicase_replays,001,50,48000,2000,7943.52,9800,3.71379,184,9800
2025_05_16_01__exploration_lexicase_replays,002,1,49500,500,7903.07,9900,3.87344,193,9900
2025_05_16_01__exploration_lexicase_replays,002,2,49500,500,7821.31,9700,3.89286,194,9700
2025_05_16_01__exploration_lexicase_replays,002,3,49500,500,8001.91,9900,3.85402,192,9900
2025_05_16_01__exploration_lexicase_replays,002,4,49500,500,7840.27,9900,3.95104,197,9900
2025_05_16_01__exploration_lexicase_replays,002,5,49500,500,7740.07,9700,4.02449,200,9700
2025_05_16_01__exploration_lexicase_replays,002,6,49500,500,7977.29,9900,3.93166,196,9900
2025_05_16_01__exploration_lexicase_replays,002,7,49500,500,7816.65,9900,4.10579,205,9900
2025_05_16_01__exploration_lexicase_replays,002,8,49500,500,7847.71,9900,3.87344,193,9900
2025_05_16_01__exploration_lexicase_replays,002,9,49500,500,7840.67,9900,4.02449,200,9900
2025_05_16_01__exploration_lexicase_replays,002,10,49500,500,7876.5,9900,4.02849,201,9900
2025_05_16_01__exploration_lexicase_replays,002,11,49500,500,7821.91,9600,3.597,176,9600
2025_05_16_01__exploration_lexicase_replays,002,12,49500,500,7873.11,9900,3.95104,197,9900
2025_05_16_01__exploration_lexicase_replays,002,13,49500,500,7510.03,9900,4.44765,222,9900
2025_05_16_01__exploration_lexicase_replays,002,14,49500,500,7861.9,9900,3.77623,188,9900
2025_05_16_01__exploration_lexicase_replays,002,15,49500,500,7887.72,9800,3.65528,181,9800
2025_05_16_01__exploration_lexicase_replays,002,16,49500,500,7831.49,9800,3.92766,195,9800
2025_05_16_01__exploration_lexicase_replays,002,17,49500,500,8011.1,9900,3.63975,181,9900
2025_05_16_01__exploration_lexicase_replays,002,18,49500,500,7917.3,9900,3.97042,198,9900
2025_05_16_01__exploration_lexicase_replays,002,19,49500,500,8018.52,9900,3.81514,190,9900
2025_05_16_01__exploration_lexicase_replays,002,20,49500,500,7720.7,9900,4.01898,199,9900
2025_05_16_01__exploration_lexicase_replays,002,21,49500,500,8218.33,9900,3.38112,167,9900
2025_05_16_01__exploration_lexicase_replays,002,22,49500,500,7939.54,9900,3.77223,187,9900
2025_05_16_01__exploration_lexicase_replays,002,23,49500,500,7540.89,9800,4.21744,210,9800
2025_05_16_01__exploration_lexicase_replays,002,24,49500,500,7799.3,9600,3.86944,192,9600
2025_05_16_01__exploration_lexicase_replays,002,25,49500,500,7733.1,9900,4.21744,210,9900
2025_05_16_01__exploration_lexicase_replays,002,26,49500,500,7970.69,9900,3.77223,187,9900
2025_05_16_01__exploration_lexicase_replays,002,27,49500,500,7730.49,9900,4.12509,206,9900
2025_05_16_01__exploration_lexicase_replays,002,28,49500,500,7930.71,9900,3.6983,184,9900
2025_05_16_01__exploration_lexicase_replays,002,29,49500,500,7872.07,9900,4.11558,204,9900
2025_05_16_01__exploration_lexicase_replays,002,30,49500,500,7894.1,9900,3.81514,190,9900
2025_05_16_01__exploration_lexicase_replays,002,31,49500,500,7792.48,9800,3.91226,195,9800
2025_05_16_01__exploration_lexicase_replays,002,32,49500,500,7649.86,9900,4.21744,210,9900
2025_05_16_01__exploration_lexicase_replays,002,33,49500,500,7764.1,9800,3.89286,194,9800
2025_05_16_01__exploration_lexicase_replays,002,34,49500,500,7808.86,9900,4.33273,216,9900
2025_05_16_01__exploration_lexicase_replays,002,35,49500,500,7708.71,9600,3.58112,178,9600
2025_05_16_01__exploration_lexicase_replays,002,36,49500,500,7787.9,9800,3.73728,186,9800
2025_05_16_01__exploration_lexicase_replays,002,37,49500,500,7792.48,9900,4.30803,214,9900
2025_05_16_01__exploration_lexicase_replays,002,38,49500,500,7861.67,9900,3.89286,194,9900
2025_05_16_01__exploration_lexicase_replays,002,39,49500,500,8016.9,9900,3.94153,195,9900
2025_05_16_01__exploration_lexicase_replays,002,40,49500,500,8085.71,9800,3.45963,171,9800
2025_05_16_01__exploration_lexicase_replays,002,41,49500,500,7807.28,9900,3.98579,198,9900
2025_05_16_01__exploration_lexicase_replays,002,42,49500,500,8197.53,9900,3.52241,175,9900
2025_05_16_01__exploration_lexicase_replays,002,43,49500,500,7663.26,9600,3.81514,190,9600
2025_05_16_01__exploration_lexicase_replays,002,44,49500,500,7676.92,9900,4.02849,201,9900
2025_05_16_01__exploration_lexicase_replays,002,45,49500,500,7740.7,9800,3.98979,199,9800
2025_05_16_01__exploration_lexicase_replays,002,46,49500,500,7905.74,9800,3.51841,174,9800
2025_05_16_01__exploration_lexicase_replays,002,47,49500,500,7929.87,9900,3.87344,193,9900
2025_05_16_01__exploration_lexicase_replays,002,48,49500,500,7865.28,9900,3.75676,187,9900
2025_05_16_01__exploration_lexicase_replays,002,49,49500,500,7691.89,9900,4.23117,210,9900
2025_05_16_01__exploration_lexicase_replays,002,50,49500,500,7874.88,9900,4.15966,207,9900
2025_05_16_01__exploration_lexicase_replays,002,1,49000,1000,8012.73,9900,3.59116,177,9900
2025_05_16_01__exploration_lexicase_replays,002,2,49000,1000,7937.47,9900,3.87344,193,9900
2025_05_16_01__exploration_lexicase_replays,002,3,49000,1000,7964.11,9900,3.81137,187,9900
2025_05_16_01__exploration_lexicase_replays,002,4,49000,1000,7942.71,9800,3.54199,176,9800
2025_05_16_01__exploration_lexicase_replays,002,5,49000,1000,7969.13,9900,3.38154,165,9900
2025_05_16_01__exploration_lexicase_replays,002,6,49000,1000,7699.65,9900,4.27513,213,9900
2025_05_16_01__exploration_lexicase_replays,002,7,49000,1000,8049.69,9900,3.87344,193,9900
2025_05_16_01__exploration_lexicase_replays,002,8,49000,1000,7933.13,9800,3.65928,182,9800
2025_05_16_01__exploration_lexicase_replays,002,9,49000,1000,7834.68,9900,4.22144,211,9900
2025_05_16_01__exploration_lexicase_replays,002,10,49000,1000,7580.1,9800,3.92215,194,9800
2025_05_16_01__exploration_lexicase_replays,002,11,49000,1000,7828.9,9900,3.91226,195,9900
2025_05_16_01__exploration_lexicase_replays,002,12,49000,1000,7907.92,9900,3.78618,187,9900
2025_05_16_01__exploration_lexicase_replays,002,13,49000,1000,7984.5,9900,3.81114,189,9900
2025_05_16_01__exploration_lexicase_replays,002,14,49000,1000,7659.07,9900,4.12509,206,9900
2025_05_16_01__exploration_lexicase_replays,002,15,49000,1000,7507.26,9800,4.14438,207,9800
2025_05_16_01__exploration_lexicase_replays,002,16,49000,1000,7995.27,9900,3.82508,189,9900
2025_05_16_01__exploration_lexicase_replays,002,17,49000,1000,7586.46,9900,4.27913,214,9900
2025_05_16_01__exploration_lexicase_replays,002,18,49000,1000,7725.47,9900,4.12509,206,9900
2025_05_16_01__exploration_lexicase_replays,002,19,49000,1000,7692.07,9900,4.06716,203,9900
2025_05_16_01__exploration_lexicase_replays,002,20,49000,1000,7955.5,9900,3.83459,191,9900
2025_05_16_01__exploration_lexicase_replays,002,21,49000,1000,7912.52,9900,3.80564,188,9900
2025_05_16_01__exploration_lexicase_replays,002,22,49000,1000,7619.89,9900,4.29434,214,9900
2025_05_16_01__exploration_lexicase_replays,002,23,49000,1000,7858.91,9800,3.63024,179,9800
2025_05_16_01__exploration_lexicase_replays,002,24,49000,1000,7988.27,9900,3.99315,197,9900
2025_05_16_01__exploration_lexicase_replays,002,25,49000,1000,7873.29,9900,3.9472,194,9900
2025_05_16_01__exploration_lexicase_replays,002,26,49000,1000,7854.71,9800,3.77969,186,9800
2025_05_16_01__exploration_lexicase_replays,002,27,49000,1000,7766.87,9900,4.06716,203,9900
2025_05_16_01__exploration_lexicase_replays,002,28,49000,1000,7966.09,9900,3.87344,193,9900
2025_05_16_01__exploration_lexicase_replays,002,29,49000,1000,7659.86,9900,4.27513,213,9900
2025_05_16_01__exploration_lexicase_replays,002,30,49000,1000,7900.29,9900,3.85402,192,9900
2025_05_16_01__exploration_lexicase_replays,002,31,49000,1000,7911.88,9900,3.86944,192,9900
2025_05_16_01__exploration_lexicase_replays,002,32,49000,1000,8099.89,9900,3.78618,187,9900
2025_05_16_01__exploration_lexicase_replays,002,33,49000,1000,7701.06,9900,4.20219,210,9900
2025_05_16_01__exploration_lexicase_replays,002,34,49000,1000,7885.53,9900,3.81514,190,9900
2025_05_16_01__exploration_lexicase_replays,002,35,49000,1000,8011.09,9900,3.79169,188,9900
